timestamps,Chiasso_610 02 06_NO,Chiasso_610 02 06_NO2,Chiasso_610 02 06_NOx,Chiasso_610 02 06_O3,Chiasso_610 02 06_PM10,Chiasso_610 02 06_PM2.5,Stabio_626 01 01_NO2,Stabio_626 01 01_O3,Stabio_16_Gl,Mendrisio_27_P,Stabio_16_P,Mendrisio_27_Prec,Stabio_16_Prec,Mendrisio_27_RH,Stabio_16_RH,Mendrisio_27_T,Stabio_16_T_2m,Stabio_16_T_5cm,Mendrisio_27_Tdew,Stabio_16_Tdew,Mendrisio_27_WDvect,Stabio_16_WDvect,Mendrisio_27_WSgust,Stabio_16_WSgust,Mendrisio_27_WSvect,Stabio_16_WSvect,Chiasso_auto_283_P,Chiasso_auto_283_Prec,Sagno_auto_381_Prec,Chiasso_auto_283_RH,Sagno_auto_381_RH,Chiasso_auto_283_T,Sagno_auto_381_T_mhstaz,Sagno_auto_381_T_mhstaz,Chiasso_auto_283_WD,Sagno_auto_381_WD,Chiasso_auto_283_WS,Sagno_auto_381_WS,Chiasso_auto_283_WSgust,Sagno_auto_381_WSgust,Sagno_auto_381_P,Chiasso_610 02 06_T
2015-01-02 11:00:00,70.5,49.5,82.0,5.0,29.0,nan,nan,nan,242.0,850.4,989.5,0.0,0.0,29.35,83.9,9.35,1.65,-0.2,-7.6,-0.8,327.0,127.5,6.0,0.8,3.75,0.35,1001.2,0.0,0.0,63.85,42.25,3.8,8.95,nan,209.5,166.5,0.7,0.45,1.65,0.9,948.6,nan
2015-01-02 11:30:00,53.5,47.5,68.0,5.5,19.0,nan,nan,nan,242.0,850.25,989.15,0.0,0.0,29.75,77.4,9.1,3.5,1.95,-7.65,-0.05,317.5,86.5,6.8,1.2,4.55,0.3,1000.9,0.0,0.0,59.15,40.4,5.1,9.0,nan,92.5,208.5,0.4,0.7,1.45,1.1,948.4,nan
2015-01-02 12:00:00,41.5,46.5,58.0,7.5,14.5,nan,nan,nan,385.0,850.0,988.75,0.0,0.0,28.75,65.85,9.4,5.5,4.35,-7.8,-0.35,336.5,84.0,8.95,1.25,5.2,0.7,1000.55,0.0,0.0,56.95,42.65,5.9,8.8,nan,192.5,241.0,0.45,0.6,1.4,1.0,948.1,nan
2015-01-02 12:30:00,34.5,46.0,52.0,10.5,13.5,nan,nan,nan,406.0,849.75,988.25,0.0,0.0,27.6,58.35,9.8,7.05,5.0,-8.0,-0.6,325.5,57.0,6.75,1.9,4.25,1.2,999.95,0.0,0.0,53.15,46.15,7.0,8.85,nan,225.5,214.0,0.65,0.7,1.45,1.4,947.6,nan
2015-01-02 13:00:00,32.5,49.5,52.0,10.5,10.0,nan,nan,nan,235.5,849.35,987.65,0.0,0.0,27.4,55.35,9.9,7.25,6.85,-8.0,-1.05,327.5,77.0,6.7,1.3,4.1,0.75,999.25,0.0,0.0,47.4,47.6,8.8,8.7,nan,177.0,209.5,0.4,0.85,1.1,1.4,947.15,nan
2015-01-02 13:30:00,31.0,52.0,52.0,10.5,18.0,nan,nan,nan,340.5,849.05,987.25,0.0,0.0,27.1,54.4,9.75,8.2,6.2,-8.3,-0.45,318.0,58.0,6.1,2.0,3.75,0.9,998.75,0.0,0.0,48.65,42.8,8.4,8.55,nan,162.0,217.5,0.55,0.55,1.25,0.95,946.75,nan
2015-01-02 14:00:00,27.0,52.0,49.0,11.5,25.5,nan,nan,nan,222.5,848.6,986.8,0.0,0.0,27.55,53.55,9.6,8.95,6.85,-8.2,0.05,320.5,198.5,6.7,0.85,4.2,0.35,998.45,0.0,0.0,46.4,48.3,9.15,8.25,nan,191.5,203.0,0.9,0.75,1.8,1.2,946.45,nan
2015-01-02 14:30:00,22.5,53.5,46.5,10.5,24.5,nan,nan,nan,125.0,848.45,986.65,0.0,0.0,27.65,54.6,9.5,8.8,8.2,-8.25,0.15,323.5,129.5,6.35,1.0,4.45,0.5,998.3,0.0,0.0,46.2,48.1,9.05,7.9,nan,167.0,116.0,0.6,0.4,1.2,0.65,946.4,nan
2015-01-02 15:00:00,33.0,60.5,58.5,6.5,30.0,nan,nan,nan,79.0,848.5,986.55,0.0,0.0,27.65,55.25,9.45,8.5,7.55,-8.3,0.05,322.5,54.0,8.45,0.9,5.25,0.45,998.1,0.0,0.0,50.95,43.05,8.45,8.4,nan,77.0,171.0,1.0,0.2,2.0,0.35,946.3,nan
2015-01-02 15:30:00,41.5,67.0,68.5,3.5,42.5,nan,nan,nan,53.0,848.55,986.55,0.0,0.0,27.9,54.35,9.3,8.0,5.65,-8.3,-0.65,321.5,264.5,9.4,1.25,6.55,0.6,998.05,0.0,0.0,54.9,45.95,7.8,8.05,nan,51.5,108.5,1.05,0.5,1.85,0.75,946.25,nan
2015-01-02 16:00:00,59.0,72.5,85.5,2.5,50.0,nan,nan,nan,19.5,848.5,986.4,0.0,0.0,29.1,60.35,9.0,6.05,3.3,-8.0,-1.05,318.0,204.0,10.5,1.0,6.9,0.45,997.9,0.0,0.0,57.25,48.65,7.5,7.3,nan,51.0,204.5,0.85,0.4,1.6,0.65,946.0,nan
2015-01-02 16:30:00,94.0,76.0,115.5,2.0,52.5,nan,nan,nan,6.5,848.3,986.3,0.0,0.0,31.6,63.9,8.8,4.75,1.6,-7.15,-1.45,317.5,229.0,10.9,0.8,7.8,0.35,997.75,0.0,0.0,60.6,48.55,7.1,6.85,nan,91.0,197.0,0.55,0.3,1.6,0.5,945.9,nan
2015-01-02 17:00:00,112.5,74.0,129.0,2.0,60.0,nan,nan,nan,0.0,848.4,986.2,0.0,0.0,33.0,67.55,8.75,3.5,0.55,-6.6,-1.95,320.0,205.5,10.3,0.95,7.15,0.4,997.75,0.0,0.0,62.55,51.05,6.65,6.4,nan,59.5,191.0,0.4,0.45,1.1,0.55,945.85,nan
2015-01-02 17:30:00,120.0,71.5,133.0,2.0,63.5,nan,nan,nan,0.0,848.2,986.1,0.0,0.0,37.15,69.45,8.75,2.75,-0.15,-5.05,-2.25,323.0,222.5,11.5,0.9,8.15,0.5,997.55,0.0,0.0,63.35,51.55,6.15,6.35,nan,242.0,43.0,0.45,0.9,1.1,1.15,945.6,nan
2015-01-02 18:00:00,107.5,65.0,119.5,2.0,59.0,nan,nan,nan,0.0,848.35,986.2,0.0,0.0,42.2,70.7,8.55,2.35,-0.35,-3.55,-2.45,314.0,234.5,10.95,1.5,8.0,1.0,997.7,0.0,0.0,66.0,49.4,5.5,6.85,nan,223.5,201.0,0.7,0.5,1.6,0.85,945.7,nan
2015-01-02 18:30:00,106.5,63.0,118.0,2.0,56.5,nan,nan,nan,0.0,848.35,985.95,0.0,0.0,40.15,75.95,8.65,2.05,-0.45,-4.1,-1.75,322.5,219.5,9.5,1.0,6.85,0.35,997.55,0.0,0.0,66.65,47.15,5.3,7.35,nan,166.5,28.0,0.6,0.75,1.5,0.9,945.6,nan
2015-01-02 19:00:00,115.0,66.0,126.5,2.0,56.0,nan,nan,nan,0.0,848.5,986.05,0.0,0.0,41.95,77.35,8.2,1.25,-0.6,-3.95,-2.25,321.0,208.0,10.05,1.35,7.25,0.7,997.6,0.0,0.0,68.3,46.75,4.9,7.7,nan,246.5,101.5,0.7,0.9,1.85,1.2,945.6,nan
2015-01-02 19:30:00,118.0,66.5,129.5,2.0,57.0,nan,nan,nan,0.0,848.45,985.85,0.0,0.0,50.15,82.15,8.75,0.85,-0.85,-1.05,-1.9,327.5,192.0,11.65,1.4,8.0,0.25,997.5,0.0,0.0,68.25,46.6,4.8,7.8,nan,203.0,56.5,0.7,0.55,1.65,0.8,945.45,nan
2015-01-02 20:00:00,118.0,64.5,128.5,2.0,60.0,nan,nan,nan,0.0,848.5,985.75,0.0,0.0,51.5,82.4,8.85,0.85,-1.35,-0.6,-1.8,322.0,216.0,9.5,1.55,6.85,0.55,997.35,0.0,0.0,70.05,47.05,4.2,7.95,nan,204.0,40.0,0.7,0.9,1.95,1.15,945.5,nan
2015-01-02 20:30:00,113.5,63.5,124.0,2.0,63.5,nan,nan,nan,0.0,848.7,985.95,0.0,0.0,53.8,78.5,8.8,0.75,-1.8,0.0,-2.55,321.0,218.0,10.55,1.7,7.95,0.9,997.5,0.0,0.0,70.3,45.8,4.05,7.75,nan,230.0,46.0,0.6,0.75,1.5,1.05,945.55,nan
2015-01-02 21:00:00,108.0,61.5,118.5,2.0,69.5,nan,nan,nan,0.0,848.7,985.65,0.0,0.0,54.9,82.65,8.35,0.25,-2.4,-0.15,-2.35,326.5,239.0,9.5,1.7,5.9,0.85,997.25,0.0,0.0,71.3,52.15,3.7,8.3,nan,203.5,28.0,0.45,0.85,1.25,1.25,945.35,nan
2015-01-02 21:30:00,104.0,58.5,114.0,2.5,71.0,nan,nan,nan,0.0,848.75,985.65,0.0,0.0,57.5,92.1,8.1,-0.2,-2.6,0.2,-1.35,316.5,218.0,10.3,1.5,7.25,0.55,997.3,0.0,0.0,72.05,54.55,3.55,8.75,nan,251.0,173.0,0.65,0.75,1.6,1.4,945.35,nan
2015-01-02 22:00:00,102.5,57.5,112.5,2.5,74.5,nan,nan,nan,0.0,848.6,985.55,0.0,0.0,57.25,81.6,8.1,0.1,-2.55,0.2,-2.65,311.0,252.5,14.45,1.95,8.25,1.0,997.2,0.0,0.0,72.35,53.6,3.0,10.65,nan,268.5,43.0,0.6,1.05,1.8,1.45,945.35,nan
2015-01-02 22:30:00,86.5,53.5,97.5,2.5,74.5,nan,nan,nan,0.0,848.6,985.35,0.0,0.0,56.4,85.15,7.85,-0.15,-2.7,-0.25,-2.35,317.0,236.0,11.95,1.7,7.05,0.8,997.0,0.0,0.0,73.25,52.75,2.75,11.0,nan,227.5,11.5,0.5,0.9,1.45,1.4,945.3,nan
2015-01-02 23:00:00,83.5,52.5,94.5,2.5,70.0,nan,nan,nan,0.0,848.5,985.2,0.0,0.0,51.95,91.25,8.1,-0.45,-2.95,-1.15,-1.7,320.0,261.5,12.45,1.8,7.85,0.65,996.8,0.0,0.0,73.1,45.2,2.65,12.3,nan,284.0,52.0,0.6,1.2,1.5,1.95,945.1,nan
2015-01-02 23:30:00,82.5,50.5,92.5,2.0,71.0,nan,nan,nan,0.0,848.35,984.85,0.0,0.0,48.55,91.95,8.1,-0.65,-2.95,-2.1,-1.8,313.5,159.0,10.65,2.05,6.7,0.65,996.5,0.0,0.0,73.8,46.4,2.25,10.65,nan,220.0,226.0,0.75,0.95,1.9,1.85,944.75,nan
2015-01-03 00:00:00,75.0,46.5,84.5,2.0,68.5,nan,nan,nan,0.0,848.0,984.85,0.0,0.0,46.45,92.55,8.15,-1.2,-3.6,-2.6,-2.25,320.5,230.5,12.3,1.0,9.5,0.45,996.45,0.0,0.0,74.55,48.9,1.9,9.85,nan,280.0,173.5,0.6,1.3,2.05,2.25,944.7,nan
2015-01-03 00:30:00,69.0,45.5,79.0,2.0,70.0,nan,nan,nan,0.0,848.05,984.6,0.0,0.0,42.3,84.95,8.2,-0.85,-3.75,-3.85,-3.05,311.5,239.5,10.8,2.05,8.3,1.35,996.1,0.0,0.0,75.4,31.6,1.7,13.0,nan,260.5,144.0,0.8,1.4,1.85,2.95,944.3,nan
2015-01-03 01:00:00,61.5,43.5,72.0,2.0,79.5,nan,nan,nan,0.0,847.75,984.5,0.0,0.0,31.2,96.95,8.4,-1.6,-3.7,-7.65,-2.0,310.5,178.0,12.85,1.5,9.05,0.35,996.15,0.0,0.0,75.6,44.0,1.55,9.95,nan,220.5,74.0,0.9,1.2,2.25,1.7,944.45,nan
2015-01-03 01:30:00,62.5,43.5,73.0,2.0,79.5,nan,nan,nan,0.0,847.5,984.4,0.0,0.0,25.05,87.55,8.75,-1.2,-3.9,-10.15,-3.0,322.0,235.5,14.8,1.65,10.35,0.6,995.85,0.0,0.0,75.7,49.8,1.6,8.25,nan,260.5,50.5,0.9,1.2,2.15,1.65,944.4,nan
2015-01-03 02:00:00,64.0,43.5,74.0,2.0,69.0,nan,nan,nan,0.0,847.65,984.5,0.0,0.0,22.95,88.4,8.9,-1.0,-4.0,-11.1,-2.65,319.5,242.0,13.7,1.95,10.1,0.95,996.15,0.0,0.0,75.4,44.95,1.5,9.15,nan,230.5,46.5,0.6,0.7,1.55,1.1,944.6,nan
2015-01-03 02:30:00,58.5,40.5,68.0,2.0,65.0,nan,nan,nan,0.0,847.75,984.5,0.0,0.0,21.95,95.5,8.9,-1.75,-3.9,-11.65,-2.35,310.5,229.0,13.9,2.05,9.25,0.6,996.2,0.0,0.0,75.65,46.15,1.25,9.45,nan,219.5,42.5,0.6,1.35,1.55,1.55,944.65,nan
2015-01-03 03:00:00,55.0,38.0,63.5,2.0,65.5,nan,nan,nan,0.0,847.65,984.45,0.0,0.0,22.0,95.9,8.85,-1.85,-4.25,-11.7,-2.45,323.5,232.5,11.55,1.6,8.15,0.65,996.0,0.0,0.0,75.65,41.7,1.15,9.7,nan,246.5,26.0,0.55,0.95,1.75,1.1,944.5,nan
2015-01-03 03:30:00,53.5,36.5,61.5,2.0,61.5,nan,nan,nan,0.0,847.6,984.3,0.0,0.0,21.4,91.6,8.9,-1.5,-4.25,-12.0,-2.7,321.0,268.5,11.35,1.05,7.5,0.25,996.05,0.0,0.0,75.95,41.9,0.75,9.75,nan,219.0,16.0,0.5,1.25,1.65,1.35,944.55,nan
2015-01-03 04:00:00,55.0,35.0,62.5,2.0,59.5,nan,nan,nan,0.0,847.55,984.2,0.0,0.0,21.3,91.8,8.8,-2.15,-4.75,-12.15,-3.3,319.5,257.5,10.25,0.75,6.6,0.25,995.85,0.0,0.0,75.4,40.2,0.75,10.05,nan,221.5,11.0,0.4,1.2,1.3,1.4,944.3,nan
2015-01-03 04:30:00,58.5,34.0,65.0,2.0,57.5,nan,nan,nan,0.0,847.3,983.9,0.0,0.0,21.1,92.2,8.65,-1.95,-4.95,-12.35,-3.05,319.5,242.5,8.4,1.0,5.3,0.6,995.5,0.0,0.0,76.0,37.65,0.65,10.0,nan,243.5,33.5,0.4,0.7,1.3,0.9,944.05,nan
2015-01-03 05:00:00,66.0,33.5,70.5,2.0,51.0,nan,nan,nan,0.0,847.05,983.65,0.0,0.0,21.35,94.25,8.4,-2.05,-4.7,-12.45,-2.85,318.5,249.0,7.65,1.5,5.55,0.55,995.3,0.0,0.0,76.45,40.75,0.55,9.25,nan,197.0,24.5,0.55,0.95,1.7,1.15,943.95,nan
2015-01-03 05:30:00,76.5,33.5,79.0,2.0,47.5,nan,nan,nan,0.0,846.9,983.55,0.0,0.0,21.1,92.45,8.4,-2.1,-5.0,-12.55,-3.15,322.0,247.5,7.5,1.2,5.35,0.65,995.15,0.0,0.0,76.4,38.85,0.5,9.5,nan,232.5,23.5,0.55,1.15,1.4,1.3,943.75,nan
2015-01-03 06:00:00,73.5,32.5,76.0,2.0,45.0,nan,nan,nan,0.0,847.0,983.5,0.0,0.0,20.3,97.8,8.45,-2.45,-5.0,-13.0,-2.75,320.0,279.0,7.6,1.2,4.85,0.35,995.15,0.0,0.0,77.0,36.6,0.4,9.85,nan,259.5,15.5,0.7,1.15,1.55,1.35,943.75,nan
2015-01-03 06:30:00,73.0,32.0,75.0,2.0,44.5,nan,nan,nan,0.0,846.9,983.55,0.0,0.0,19.65,92.3,8.55,-2.15,-5.15,-13.3,-3.25,325.5,246.5,8.25,1.05,4.85,0.55,995.15,0.0,0.0,76.35,34.3,0.35,10.1,nan,204.5,26.5,0.35,0.85,1.05,1.1,943.75,nan
2015-01-03 07:00:00,78.0,32.5,79.5,2.0,42.5,nan,nan,nan,0.0,847.1,983.8,0.0,0.0,20.35,94.2,8.35,-2.3,-5.25,-13.1,-3.1,331.0,125.5,6.45,0.6,3.75,0.3,995.45,0.0,0.0,76.95,37.75,0.35,9.6,nan,192.0,17.5,0.6,0.8,1.7,1.0,943.9,nan
2015-01-03 07:30:00,80.5,33.0,81.5,2.0,38.0,nan,nan,nan,0.0,847.1,984.0,0.0,0.0,21.45,94.1,7.95,-2.4,-5.3,-12.75,-3.25,331.5,251.0,5.8,1.2,3.65,0.7,995.65,0.0,0.0,76.95,36.95,0.2,9.25,nan,219.5,14.0,0.6,1.0,1.2,1.15,944.1,nan
2015-01-03 08:00:00,77.5,33.5,79.0,2.0,36.5,nan,nan,nan,0.0,847.2,984.15,0.0,0.0,20.7,96.3,7.9,-2.55,-5.05,-13.25,-3.05,328.0,251.0,5.05,0.9,3.05,0.35,995.8,0.0,0.0,76.55,35.75,0.3,9.15,nan,249.5,22.0,0.5,0.9,1.3,1.05,944.05,nan
2015-01-03 08:30:00,71.5,33.5,74.5,2.0,34.5,nan,nan,nan,18.0,847.2,984.25,0.0,0.0,21.15,92.35,7.65,-1.75,-4.3,-13.2,-2.85,320.5,295.0,3.9,1.45,2.5,0.55,996.0,0.0,0.0,76.9,36.3,0.45,9.2,nan,246.5,11.5,0.45,0.85,1.15,1.0,944.15,nan
2015-01-03 09:00:00,82.0,34.5,83.5,2.0,32.5,nan,nan,nan,45.0,847.3,984.5,0.0,0.0,20.95,92.55,7.8,-1.0,-2.95,-13.2,-2.1,302.0,251.0,3.95,1.5,2.9,0.85,996.15,0.0,0.0,75.85,38.4,0.9,9.3,nan,276.5,21.0,0.45,0.75,1.35,0.95,944.3,nan
2015-01-03 09:30:00,82.0,36.5,84.5,2.5,34.5,nan,nan,nan,80.5,847.2,984.5,0.0,0.0,21.35,91.3,7.8,-0.05,-1.75,-12.95,-1.3,316.0,242.5,3.35,1.15,2.5,0.7,996.2,0.0,0.0,73.3,35.65,1.9,10.1,nan,244.0,45.5,0.45,0.55,1.55,0.95,944.2,nan
2015-01-03 10:00:00,78.5,39.5,83.0,3.0,36.0,nan,nan,nan,150.0,847.05,984.3,0.0,0.0,22.15,91.6,8.2,1.35,-0.65,-12.2,0.15,325.5,236.0,3.15,0.8,1.9,0.4,996.1,0.0,0.0,69.85,35.95,3.15,11.0,nan,207.0,87.0,0.45,0.45,1.35,0.55,944.05,nan
2015-01-03 10:30:00,81.5,43.5,87.5,3.5,28.5,nan,nan,nan,216.0,847.0,984.4,0.0,0.0,26.75,86.35,8.2,4.0,0.35,-9.85,1.9,310.0,249.5,3.05,0.85,1.85,0.5,996.1,0.0,0.0,66.65,52.4,4.2,9.1,nan,223.0,53.0,0.45,0.35,1.15,0.55,944.1,nan
2015-01-03 11:00:00,76.5,47.0,85.5,4.0,23.5,nan,nan,nan,264.0,846.7,984.2,0.0,0.0,35.8,74.4,8.4,6.7,2.7,-5.85,2.4,313.0,223.5,2.75,1.8,1.2,0.95,995.75,0.0,0.0,63.65,51.55,5.6,8.55,nan,235.0,200.5,0.5,0.75,1.4,1.1,943.8,nan
2015-01-03 11:30:00,74.0,50.5,85.5,4.0,24.0,nan,nan,nan,272.5,846.25,983.75,0.0,0.0,41.85,65.25,8.2,7.9,3.65,-3.95,1.8,299.0,226.5,2.45,1.55,1.5,0.85,995.4,0.0,0.0,60.5,53.75,6.7,7.6,nan,195.5,207.0,0.5,1.3,1.15,1.95,943.45,nan
2015-01-03 12:00:00,66.5,53.5,81.5,5.0,21.5,nan,nan,nan,293.0,845.75,983.35,0.0,0.0,34.2,57.2,8.0,8.45,4.1,-6.85,0.5,304.0,140.0,2.75,1.05,1.75,0.3,994.9,0.0,0.0,55.35,52.65,8.3,7.75,nan,184.0,202.0,0.55,1.25,1.4,2.15,943.1,nan
2015-01-03 12:30:00,50.0,53.0,68.0,7.0,20.5,nan,nan,nan,247.5,845.45,983.05,0.0,0.0,31.95,58.35,8.0,8.6,4.6,-7.75,0.9,321.0,141.5,3.0,1.1,1.85,0.35,994.55,0.0,0.0,48.85,48.35,9.8,8.85,nan,216.0,201.5,0.4,1.2,0.95,2.15,942.9,nan
2015-01-03 13:00:00,37.5,51.5,57.0,9.5,20.5,nan,nan,nan,271.0,844.85,982.4,0.0,0.0,31.75,56.95,8.15,9.4,4.8,-7.65,1.3,303.0,165.5,3.9,1.3,2.85,0.5,993.8,0.0,0.0,46.4,48.45,10.5,9.7,nan,164.0,201.5,0.35,1.05,0.95,2.15,942.2,nan
2015-01-03 13:30:00,34.5,53.5,55.5,11.0,26.5,nan,nan,nan,244.0,844.25,981.65,0.0,0.0,36.15,55.4,7.9,9.35,4.6,-6.15,0.85,309.0,173.0,2.95,1.8,1.5,0.6,993.15,0.0,0.0,46.4,51.3,10.75,9.55,nan,215.5,155.0,0.5,1.3,1.65,2.15,941.65,nan
2015-01-03 14:00:00,34.5,56.5,57.0,10.0,35.0,nan,nan,nan,188.5,843.75,981.2,0.0,0.0,36.7,57.5,8.15,9.2,4.9,-5.75,1.25,309.5,188.5,4.2,2.9,0.8,1.3,992.7,0.0,0.0,44.35,57.4,11.65,9.2,nan,241.5,197.0,0.45,1.45,1.15,2.45,941.2,nan
2015-01-03 14:30:00,35.5,59.0,59.0,8.0,40.5,nan,nan,nan,190.5,843.45,981.05,0.0,0.0,40.0,59.35,7.5,9.25,5.75,-5.2,1.75,319.0,159.0,2.45,2.2,1.05,0.65,992.55,0.0,0.0,49.15,65.25,11.1,8.2,nan,183.0,134.5,0.5,0.6,1.25,1.15,941.2,nan
2015-01-03 15:00:00,29.5,59.0,54.0,9.0,44.5,nan,nan,nan,127.5,843.4,981.25,0.0,0.0,39.05,60.6,7.05,9.4,6.15,-5.95,2.15,315.0,117.5,4.75,1.0,3.1,0.35,992.7,0.0,0.0,48.45,67.45,11.35,9.25,nan,234.0,215.5,0.8,0.75,2.0,1.45,941.4,nan
2015-01-03 15:30:00,24.0,57.5,49.0,9.0,49.0,nan,nan,nan,60.0,842.75,980.55,0.0,0.0,42.75,64.2,7.2,8.85,5.4,-4.6,2.45,315.0,77.5,4.8,1.6,2.7,0.85,991.95,0.0,0.0,54.75,70.15,10.4,9.1,nan,191.0,171.5,1.15,0.65,2.6,1.15,940.75,nan
2015-01-03 16:00:00,28.5,58.5,53.5,5.5,52.5,nan,nan,nan,29.0,842.55,980.45,0.0,0.0,46.65,70.0,6.6,7.8,3.3,-4.0,2.65,314.5,195.5,5.35,1.05,3.6,0.15,991.8,0.0,0.0,59.25,71.95,10.0,8.75,nan,192.5,203.5,0.6,0.4,1.3,0.8,940.7,nan
2015-01-03 16:30:00,33.0,59.5,57.5,3.5,51.0,nan,nan,nan,9.0,842.3,980.25,0.0,0.0,45.95,72.05,6.15,5.25,1.25,-4.6,0.6,316.5,258.5,5.9,0.95,3.5,0.3,991.65,0.0,0.0,64.45,76.7,8.75,7.65,nan,226.5,65.5,0.45,0.3,1.05,0.45,940.35,nan
2015-01-03 17:00:00,38.0,59.5,61.5,2.5,51.5,nan,nan,nan,1.0,842.1,980.15,0.0,0.0,46.05,78.8,5.65,3.8,-0.2,-5.05,0.5,320.0,247.5,6.05,1.2,3.7,0.65,991.55,0.0,0.0,68.55,79.7,7.85,6.55,nan,283.0,34.5,0.6,0.65,1.55,0.9,940.35,nan
2015-01-03 17:30:00,40.5,58.0,63.0,2.0,53.5,nan,nan,nan,0.0,842.0,979.95,0.0,0.0,50.8,76.05,5.75,3.05,-1.0,-3.65,-0.75,323.0,266.0,6.35,1.15,3.55,0.45,991.25,0.0,0.0,70.95,81.05,6.9,6.2,nan,248.5,37.0,0.8,0.65,2.0,1.15,940.0,nan
2015-01-03 18:00:00,45.0,59.5,67.5,2.0,55.0,nan,nan,nan,0.0,841.45,979.2,0.0,0.0,48.55,88.1,6.3,1.85,-1.45,-3.75,0.0999999999999,315.5,247.0,6.65,1.4,4.2,0.65,990.4,0.0,0.0,72.9,83.6,6.25,5.8,nan,255.0,34.5,0.65,0.85,1.6,1.2,939.2,nan
2015-01-03 18:30:00,44.0,59.0,66.5,2.0,60.5,nan,nan,nan,0.0,841.15,979.15,0.0,0.0,50.65,89.5,5.6,1.8,-1.55,-3.85,0.25,317.5,234.0,11.8,2.1,5.6,0.9,990.45,0.0,0.0,74.95,84.55,5.25,6.35,nan,226.0,175.0,1.2,0.65,2.55,1.15,939.25,nan
2015-01-03 19:00:00,44.0,58.0,65.5,2.0,70.5,nan,nan,nan,0.0,840.75,978.7,0.0,0.0,53.85,85.35,6.05,2.9,-0.8,-2.6,0.65,316.5,249.0,12.85,2.15,7.35,1.15,990.25,0.0,0.0,76.5,86.8,5.05,6.75,nan,215.5,170.5,0.8,0.9,2.3,1.3,939.05,nan
2015-01-03 19:30:00,49.0,59.0,69.5,2.0,80.5,nan,nan,nan,0.0,840.75,978.75,0.0,0.0,56.7,81.0,6.1,1.9,-1.3,-1.8,-1.0,316.0,246.5,10.0,2.5,6.65,1.5,990.1,0.0,0.0,77.35,86.6,4.6,6.45,nan,273.0,77.5,0.85,0.55,1.65,0.9,938.8,nan
2015-01-03 20:00:00,51.5,58.0,71.0,2.0,86.5,nan,nan,nan,0.0,840.25,978.2,0.0,0.0,60.3,97.75,6.0,1.3,-1.95,-1.1,1.0,318.5,261.0,10.9,1.75,7.2,0.85,989.6,0.0,0.0,78.1,88.55,4.25,6.1,nan,281.5,14.5,0.8,0.6,2.0,0.9,938.45,nan
2015-01-03 20:30:00,56.0,57.0,74.5,2.0,88.0,nan,nan,nan,0.0,840.3,978.25,0.0,0.0,65.85,94.25,5.05,0.25,-2.4,-0.8,-0.55,319.5,232.0,11.5,2.5,7.4,1.05,989.65,0.0,0.0,79.1,89.3,4.05,5.7,nan,241.5,24.0,0.55,0.75,1.5,0.95,938.25,nan
2015-01-03 21:00:00,60.5,58.0,79.0,2.0,90.5,nan,nan,nan,0.0,840.0,977.8,0.0,0.0,69.15,94.1,5.0,0.15,-2.35,-0.2,-0.65,313.0,238.0,11.05,2.15,7.65,1.2,989.2,0.0,0.0,79.75,87.75,3.85,5.2,nan,193.5,22.5,0.7,0.75,1.6,0.95,937.75,nan
2015-01-03 21:30:00,63.5,58.5,81.5,2.0,90.5,nan,nan,nan,0.0,839.75,977.7,0.0,0.0,70.75,93.55,5.25,-0.05,-2.65,0.35,-0.95,315.0,214.5,13.25,2.0,9.45,1.05,989.05,0.0,0.0,79.85,83.55,3.7,5.0,nan,266.5,48.5,1.0,0.45,2.6,0.8,937.5,nan
2015-01-03 22:00:00,71.5,58.5,88.0,2.0,86.5,nan,nan,nan,0.0,839.65,977.3,0.0,0.0,69.0,99.7,5.7,-0.6,-3.2,0.45,-0.65,314.5,218.0,14.05,1.45,10.25,0.5,988.65,0.0,0.0,80.0,82.25,3.6,5.05,nan,237.0,35.0,0.7,0.8,1.8,1.15,937.15,nan
2015-01-03 22:30:00,82.0,56.5,95.5,2.0,87.0,nan,nan,nan,0.0,839.3,976.8,0.0,0.0,66.3,92.55,6.15,-0.55,-3.35,0.35,-1.6,314.5,258.5,14.85,1.55,11.0,0.6,988.25,0.0,0.0,79.9,82.35,3.35,5.0,nan,218.5,331.5,0.75,0.6,1.7,0.85,936.7,nan
2015-01-03 23:00:00,89.5,55.5,101.0,2.0,89.0,nan,nan,nan,0.0,839.2,976.6,0.0,0.0,60.65,98.3,6.45,-1.3,-3.7,-0.6,-1.55,314.0,224.5,16.75,1.0,11.7,0.35,988.05,0.0,0.0,80.55,84.65,3.0,4.75,nan,179.5,55.0,1.0,0.6,2.55,0.8,936.55,nan
2015-01-03 23:30:00,81.5,54.0,94.0,2.0,91.0,nan,nan,nan,0.0,839.3,976.4,0.0,0.0,57.05,97.5,6.6,-1.1,-3.45,-1.3,-1.45,313.0,227.5,17.85,1.65,11.75,0.65,987.9,0.0,0.0,80.65,81.95,2.75,5.0,nan,224.5,226.0,0.9,0.7,2.35,1.5,936.25,nan
2015-01-04 00:00:00,68.0,49.0,80.0,2.0,95.0,nan,nan,nan,0.0,839.35,976.25,0.0,0.0,55.05,97.5,6.65,-1.25,-4.0,-1.7,-1.6,310.5,222.0,14.8,1.45,10.85,0.55,987.95,0.0,0.0,80.95,79.2,2.55,5.0,nan,214.0,277.5,0.55,1.0,1.6,1.55,936.05,nan
